,Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Percent Fatalities,Survivors,Year,Month,Day,DayOfWeek,DayOfYear
3249,1980-09-30,,"Badakshan, Afghanistan",Military - Soviet Air Force,,,Antonov AN-12V,CCCP-11104,1347710,45.0,45.0,0.0,shot afghan guerrilla forces prepared land,100.0,0.0,1980,9,30,1,274
3250,1980-10-24,09:47,"Gainsville, Florida",Tampa Air Center - Air Taxi,,"Bartow, FL - Lake City, FL",Beechcraft E18S,N65V,,3.0,3.0,0.0,aircraft experienced engine failure final approach collided electronitowers inadequate maintenance inspection fuel system filters strainers screens,100.0,0.0,1980,10,24,4,298
3251,1980-11-04,,"Caracas, Venezuela",Fuerza Aérea Venezolana,,,Lockheed C-130H Hercules,3556,4406,11.0,11.0,0.0,engine failure,100.0,0.0,1980,11,4,1,309
3252,1980-11-12,23:53,"Near Cairo, Egypt",Military - U.S. Air Force,,Ramstein AB - Cairo,Lockheed C-141A,67-0030,6281,13.0,13.0,0.0,descended excessive sink rate banked angle crashed ground prepared land cairo airport,100.0,0.0,1980,11,12,2,317
3253,1980-11-17,,"Annanberg, Papua New Guinea",Provincial Air Services,,,Britten-Norman BN-2A Trislander,VH-BSG,0279,4.0,4.0,0.0,nan,100.0,0.0,1980,11,17,0,322
3254,1980-11-19,,"Seoul, South Korea",Korean Airlines,,Anchorage - Seoul,Boeing B-747-2B5B,HL-7445,21773/366,226.0,15.0,0.0,undershot runway crashed landing fog crew error,6.637168141592921,211.0,1980,11,19,2,324
3255,1980-11-24,,"Near Medellin, Colombia",F.R. de la Direccion General de Ados,,,Douglas C-47A-35-DL,HK-1221G,9703,20.0,20.0,0.0,aircraft crashed mountain 9 500 ft descending land continued vfr flight deteriorating weather low altitude mountainous area,100.0,0.0,1980,11,24,0,329
3256,1980-11-28,21:35,"Pecos City, Texas",Central Air Services,,,Douglas DC-7B,N816D,45085/714,2.0,2.0,0.0,cargo plane entered steep bank shortly takeoff crashed complete engine failure flameout 1 engine powerplant failure undetermined reasons pilot command failed obtain maintain flying speed improper emergency procedures,100.0,0.0,1980,11,28,4,333
3257,1980-12-05,,"Dar es Salaam, Tanzania",Tanzania Aviation,,Dodoma - Dar es Salaam,Piper PA-42 Cheyenne,5H-TAL,,10.0,10.0,0.0,nan,100.0,0.0,1980,12,5,4,340
3258,1980-12-07,16:47,"Michigan City, IN",Queen Airmotive - Air Taxi,,"Chicago, IL - Michigan City, IL",Beechcraft B90,N2181L,LW-181,4.0,4.0,0.0,crashed final approach came rest water elevator assembly detached due missing bolt,100.0,0.0,1980,12,7,6,342
3259,1980-12-12,19:51,"Cold Bay, Alaska",Penninsula Airways - Air Taxi,,"King Cove, AK - Cold Bay, AK",Piper PA-32,N2243Q,,4.0,4.0,0.0,pilot misjudged altitude crashed snow gusting winds dark night en route,100.0,0.0,1980,12,12,4,347
3260,1980-12-16,,"Tumut,, Australia",Eagle Airways,,,Britten-Norman BN-2A Trislander,VH-EGU,1030,2.0,2.0,0.0,crashed mountains en route,100.0,0.0,1980,12,16,1,351
3261,1981-08-27,,"Mt. Elena, Colombia",Aeropesca Colombia,,Florence - Neiva,Vickers Viscount 745D,HK-1320,112,50.0,50.0,0.0,crashed jungle mountain peak flying vfr meteorological conditions minima,100.0,0.0,1981,8,27,3,239
3262,1981-01-20,11:27,"Spokane, Washington",Cascade Airways,201,Moses Lake - Spokane,Beechcraft 99A,N390CA,U-101,9.0,7.0,0.0,instrument approach aircraft descended 3 500 ft impacted rising terrain became airborne went hilltop came rest 1 380 ft fire started area right engine spread throughout fuselage premature descent minimum descent altitude based flightcrew use incorrect distance measuring equipment frequency flightcrew subsequent failure remain mda,77.77777777777779,2.0,1981,1,20,1,20
3263,1981-01-27,22:30,"Winnemucca, Nevada",Orcon Inc. - Air Taxi,,"Reno, NV - Winnemucca, NV",Aero Commander 681,N500JP,,3.0,2.0,0.0,pilot transmitted runway slight crashed short runway rain snow turbulence thunderstorms area,66.66666666666666,1.0,1981,1,27,1,27
3264,1981-02-07,,"Near Leningrad, Russia",Military - Soviet Navy,,,Tupolev TU-104A,CCCP-42332,7660402,52.0,52.0,0.0,crashed shortly taking approximately 10 miles north leningrad,100.0,0.0,1981,2,7,5,38
3265,1981-02-10,21:16,"Houma, Louisiana",Walker - Watts Aviation - Air Taxi,,"New Orleans, LA - Houma, LA",Cessna 310R,N1323G,310R0007,4.0,4.0,0.0,crashed final approach encountering windshear pilot briefed possibility turbulence windshear fss personnel,100.0,0.0,1981,2,10,1,41
3266,1981-02-11,18:40,"White Plains, New York",Private - Corporate,,"White Plains, NY - Toronto, Canada - White Plains, NY",Lockheed 1339,N520S,,8.0,8.0,0.0,crashed rain fog windshear pilot distracted result major electrical system failure undetected deviation flightpath,100.0,0.0,1981,2,11,2,42
3267,1981-02-22,114:20,"Avalon, California",Helicopter - Air Taxi,,"San Pedro, CA - Avalon, CA",Sikorsky S-62A,N324Y,62012,8.0,2.0,0.0,main rotor disk failed fatigue fracture attempting land,25.0,6.0,1981,2,22,6,53
3268,1981-02-24,,"Belem, Brazil",VOTEC,,Tucurui - Belem,Embraer 110P Bandeirante,PT-GLB,110-144,14.0,11.0,0.0,crashed tug boat barges approach heavy rain wind broke two,78.57142857142857,3.0,1981,2,24,1,55
3269,1981-02-25,17:30,"North Adams, Massachusetts",Berkshire Aviation - Air Taxi,,"North Adams, MA - New York, NY",Cessna 310R,N5489J,,3.0,2.0,0.0,failed obtain flying speed takeoff crashed airframe icing pitot heat,66.66666666666666,1.0,1981,2,25,2,56
3270,1981-02-26,05:25,Off Tabones Island  Philippines,Military - U.S. Air Force,,,Lockheed MC-130E-Y,64-0564,4074,24.0,23.0,0.0,military transport crashed subibay 15 miles west northwest cubi point naval air station taken hour earlier approach land witnesses saw aircraft flying low altitude crashing sea exploding flames,95.83333333333334,1.0,1981,2,26,3,57
3271,1981-03-02,08:13,"Fallon, Nevada",Air Chaparral - Air Taxi,,"Fallon, NV - Austin, NVq",Cessna T210N,N77FB,,2.0,2.0,0.0,flew ground rain snow low visibility six minutes accident pilot radioed weather pass getting lower lower continued vfr flight adverse weather,100.0,0.0,1981,3,2,0,61
3272,1981-03-10,05:00,"Moroni, Comoro Islands",Military - French Naval Aviation,,,Dassault-Breguet Atlantique,29,,18.0,18.0,0.0,plane taking one engines failed climbing 500 ft aircraft plunged earth exploded flames,100.0,0.0,1981,3,10,1,69
3273,1981-03-15,,"Shemya AFB, Alaska",Military - U.S. Air Force,,Fairbanks - Shemya AFB,Boeing RC-135S,61-2664,18340,24.0,6.0,0.0,hit ground short runway snow fog,25.0,18.0,1981,3,15,6,74
3274,1981-03-26,,"Redzikowo, Poland",LOT Polish Airlines,,,Antonov AN-24B,SP-LTU,07306007,52.0,1.0,0.0,separation propeller blade caused forced landing resulting plane crashing burining,1.9230769230769231,51.0,1981,3,26,3,85
3275,1981-03-27,16:32,"Galena, Alaska",Galena Air Service - Air Taxi,,"Hughes, AK - Galena, AK",Piper PA-31,N68856,,4.0,4.0,0.0,lost engine go around began climb entered steep left bank crashed engine failure unknown reasons,100.0,0.0,1981,3,27,4,86
3276,1981-04-01,,"Mt. Hagen, Papua, New Guinea",Talair,,,Cessna 402,P2-GKJ,,8.0,8.0,0.0,nan,100.0,0.0,1981,4,1,2,91
3277,1981-04-06,,"Laguna Soliz, Bolivia",Urcupina,,,Douglas C-47A,CP-1470,19395,7.0,7.0,0.0,cargo plane flew ground trying avoid bad weather,100.0,0.0,1981,4,6,0,96
3278,1981-04-07,11:36,"Cincinnati, Ohio",Freedom International,,Cincinnati - Detroit,Learjet 23,N400PG,23-068,2.0,1.0,0.0,climbing 3 800 ft loon collided cargo plane penetrating windshield copilot killed captain sustained serious injuries debris windshield ingested 2 engine shut pilot returned airport successful emergency landing,50.0,1.0,1981,4,7,1,97
3279,1981-04-17,16:01,"Loveland, Colorado",Air US / Private,716 / -,"Denver, CO - Gillette, WY",Hadley Page 137Jetstream I / Cessna 206,N11360 / N4862F,238,19.0,15.0,0.0,midair collision occurred 2 nm east southeast loveland colorado 13 000 ft two killed 3 injured cessna 13 killed jetstream failure cessna pilot establish communications denver center climbing controlled airspace 12 500 ft without authorized transponder contributing factor fact existing regulations prohibit parachute jumping immediately adjacent federal airways,78.94736842105263,4.0,1981,4,17,4,107
3280,1981-04-28,07:45,"Pekanbaru, Indonesia",Airfast Indonesia,,,Douglas C-47A-5-DK,PK-OBK,12209,17.0,15.0,0.0,crashed final approach hudbay oil co charter,88.23529411764706,2.0,1981,4,28,1,118
3281,1981-05-06,10:50,"Near Fredrick, Maryland",Military - U.S. Air Force,,Training,Boeing EC-135N,61-0328,18235,21.0,21.0,0.0,cruising fl 210 pitch trim moved full nose position gravational forces resulting dive led break aircraft,100.0,0.0,1981,5,6,2,126
3282,1981-05-07,10:53,"Rio de la Plata, Argentina",Austral Lineas Aeras (Argentina),901,Tucuman - Buenos Aires,BAC One-Eleven 529FR,LV-LOX,212,31.0,31.0,0.0,aircraft crashed river bed two missed approaches holding pattern severe turbulence thunderstorms occurring area loss control aircraft impact water error pilot assessing meteorological conditions crossing zone extremely violent cumulonimbus clouds windshear,100.0,0.0,1981,5,7,3,127
3283,1981-05-16,,"Near Menongue, Angola",TAAG Angola Airlines,,,Lockheed L-100-20 Hercules,D2-EAS,4830,4.0,4.0,0.0,shot surface air missile,100.0,0.0,1981,5,16,5,136
3284,1981-05-21,,"Pinarete Mountain, Mexico",Lineas Aereas,,Oaxaca - Puerto Escondido,Convair CV-440-11,XA-KEH,327,20.0,20.0,0.0,crashed mountain 8 800 feet obscured clouds,100.0,0.0,1981,5,21,3,141
3285,1981-05-22,,"Near Zumba, Ecuador",TAME,,,de Havilland Canada DHC-6 Twin Otter 300,HC-BAX,457,18.0,18.0,0.0,crashed mountain fog,100.0,0.0,1981,5,22,4,142
3286,1981-05-24,15:00,"Near Guachala, Ecuador",Military - Ecuadorean Air Force,,Quito - Macara,Beech Super King Air 200/DHC6-Twin Otter,FAE-723/FAE-457,,27.0,27.0,0.0,crashed burned mid air collision mountainous terrain rain fog nine killed aboard beech 16 aboard twin otter,100.0,0.0,1981,5,24,6,144
3287,1981-05-28,16:40,"Avalon, California",Shanair Inc. - Air Taxi,,"Avalon, CA - Visalia, CA",Beechcraft 58,N140S,,3.0,2.0,0.0,taking plane circled three time low altitude third pass aircraft experienced slow roll nose dropped plane crashed water unwarranted low flying misjudged speed exercised poor judgment,66.66666666666666,1.0,1981,5,28,3,148
3288,1981-05-29,,"Cairo, Egypt",Military - Egyptian Air Force,,,Lockheed C-130H Hercules,SU-BAH,4792,17.0,17.0,0.0,nan,100.0,0.0,1981,5,29,4,149
3289,1981-06-13,,"Ust-Barguzin, Russia",Aeroflot,,Ulan - Severomuysk,Ilyushin Il-14,CCCP-41838,147001141,52.0,52.0,0.0,crew informed atc could see field crashed 30 km airport,100.0,0.0,1981,6,13,5,164
3290,1981-06-13,,"Hualien, Taiwan",Taiwan Airlines,,,Britten-Norman BN-2A-8 Islander,B-11108,701,2.0,2.0,0.0,crashed mountain typhoon,100.0,0.0,1981,6,13,5,164
3291,1981-06-17,,"Miraflores, Colombia",Taxi Aéreo el Venado,,,Douglas DC-3,HK-1078,9884,12.0,2.0,0.0,one engine attempting emergency landing aircraft go around plane runway attempting second landing opposite direction aircraft ditched lake,16.666666666666664,10.0,1981,6,17,2,168
3292,1981-06-26,,"Nailstone, England",Dan Air Services,,London - East Midlands,Hawker Siddeley HS-748,G-ASPL,1560,3.0,3.0,0.0,right rear door cargo plane detached struck horizontal tail plane became lodged leading edge control lost aircraft entered steep dive dive wings tail plane failed due overstressing,100.0,0.0,1981,6,26,4,177
3293,1981-06-30,18:11,"Muskegon, Michigan",G & W Aviation,,"Muskegon, MI - Pontiac, MI",Cessna 401,N7957F,,5.0,5.0,0.0,aircraft experienced engine failure takeoff crashed power plant failure reasons unknown improper emergency procedures,100.0,0.0,1981,6,30,1,181
3294,1981-07-18,15:44,"Near Yerevan, Armenia",TAR,,"Tehran, Iran - Larnaca, Cyprus",Canadair CL-44D4-6,LV-JTN,34,4.0,4.0,0.0,cargo plane brought soviet fighter jet crashed tail canadair plane strayed soviet airspace,100.0,0.0,1981,7,18,5,199
3295,1981-07-20,,"Mogadishu, Somalia",Somali Airlines,,Mogadishu- Hargeisa,Fokker F-27 Friendship 600RF,6O-SAY,10557,50.0,50.0,0.0,part right wing separated plane aircraft entered area heavy rain severe turbulence went spiral dive 8 minutes takeoff,100.0,0.0,1981,7,20,0,201
3296,1981-07-23,12:24,"Kansas City, Kansas",Air Taxi,,"Kansas City, MO - York, NE",Beechcraft 58TC,N17705,,4.0,4.0,0.0,aircraft experienced uncontrolled descent shortly taking left right elevator trim actuators reversed installation elevator trim arms extended 23 degrees nose,100.0,0.0,1981,7,23,3,204
3297,1981-07-24,,Madagascar,Air Madagascar,,,de Havilland Canada DHC-6 Twin Otter 300,5R-MGB,327,19.0,19.0,0.0,flew mountain,100.0,0.0,1981,7,24,4,205
3298,1981-07-25,,"Caruru, Colombia",Transamazonica,,,Douglas C-53D-DO,HK- 772,11743,9.0,4.0,0.0,aircraft crashed short runway attempting land severe vibration required crew shut engine feather propeller,44.44444444444444,5.0,1981,7,25,5,206
3299,1981-07-27,,"Chihuahua, Mexico",Aeromexico,230,Monterey - Chihuahua,McDonnell Douglas DC-9-32,XA-DEN,47621/729,66.0,30.0,0.0,landing adverse weather conditions aircraft landed right runway bounced struck ground fuselage broke two caught fire thunderstorms strong turbulence area associated tropical air mass,45.45454545454545,36.0,1981,7,27,0,208
3300,1981-08-11,19:15,"Skagway, Alaska",Skagway Air Service - Air Taxi,,"Skagway, AK - Local",Piper PA-32,N8224Q,,6.0,6.0,0.0,aircraft right wing impacted boulder exiting mouth 3 000 ft canyon 45 degree bank pilot misjudged altitude clearance,100.0,0.0,1981,8,11,1,223
3301,1981-08-22,10:00,"Near Sanyi, Miao-li, Taiwan",Far Eastern Air Transport,103,Taipei - Kaohsiung,Boeing B-737-222,B-2603,19939/151,110.0,110.0,0.0,aircraft experienced flight structural failure severe corrosion belly plane led pressure hull rupture disintegration plane,100.0,0.0,1981,8,22,5,234
3302,1981-08-24,,"Near Zavitinsk, Russia",Aeroflot / Military - Russian Air Force,,Komsomol'sk-na-Amure - Blagoveshchensk,Antonov AN-24RV / Soviet Air Force TU-16,CCCP-46653,47309204,32.0,31.0,0.0,midair collision soviet air force tu 16 surviving passenger 20 year old woman found forest 3 days later poor communication civilian military atcs,96.875,1.0,1981,8,24,0,236
3303,1981-08-29,20:30,"Zeya, Russia",Aeroflot,,Chita - Zeya,Yakovlev YAK-40,CCCP-87346,9511539,34.0,3.0,0.0,flew trees short right runway crashed caught fire crew descended minimums without visual contact ground,8.823529411764707,31.0,1981,8,29,5,241
3304,1981-09-02,,"Paipa, Colombia",Taxi Aereo el Venado,,,Embraer 110P1 Bandeirante,HK-2651,110206,22.0,21.0,0.0,aircraft unable gain altitude upon taking turning left plane struck hill overloaded,95.45454545454544,1.0,1981,9,2,2,245
3305,1981-09-18,,"Zeleznogorsk, Russian",Aeroflot /Military - Russian,,,Yakovlev YAK-40 / Mil Mi-8,CCCP-87455,9431236,33.0,33.0,0.0,midair collision military mi 8 helicopter,100.0,0.0,1981,9,18,4,261
3306,1981-09-21,,"Nellis AFB, Nevada",Military - U.S. Air Force,,"Fort Lewis, WA - Indian springs, NV",Lockheed C-130H Hercules,74-1672,4623,68.0,7.0,0.0,crashed short runway plane carrying infantry troops,10.294117647058822,61.0,1981,9,21,0,264
3307,1981-09-22,12:00,"Near Babaeski, Turkey",Military - Turkish Air Force,,,Northrop F-5A,,,0.0,0.0,40.0,fighter crashed village pilot ejected plane,,0.0,1981,9,22,1,265
3308,1981-09-29,19:00,"Tehran, Iran",Military - Iranian Air Force,,Ahwaz - Tehran,Lockheed C-130H,5-158-8552,4594,60.0,60.0,20.0,crashed tir square approach land killed iran defense minister military officals,100.0,0.0,1981,9,29,1,272
3309,1981-10-01,15:00,"Casper, Wyoming",Sky Train Air,,"Casper, WY - McAllen, TX",Learjet 24,N44CJ,24-146,3.0,3.0,0.0,loss control possibly initiated unexpected encounter moderate severe clear air turbulence caused aircraft depart narrow flight envelope boundaries operating recovery effected,100.0,0.0,1981,10,1,3,274
3310,1981-10-06,17:12,"Moerdijk, Netherlands",NLM (Nederlandse Luchtvaart Maatschappij),431,Rotterdam - Eindhoven - Hamburgh,Fokker F-28 Fellowship 4000,PH-CHI,11141,17.0,17.0,0.0,aircraft entered area severe turbulence tornado resulted separation right wing flight break,100.0,0.0,1981,10,6,1,279
3311,1981-10-15,,"Kufstein, Austria",Oefag Flugdienst,,,Cessna 404 Titan,OE-FCT,404-0680,9.0,9.0,0.0,crashed mountain,100.0,0.0,1981,10,15,3,288
3312,1981-10-26,18:24,"St. Thomas, U.S. Virgin Islands",Aerolineas Argo,,Saint Croix - Saint Thomas,Lockheed L-749A Constellation,HI-328,2607,5.0,5.0,0.0,executing turn avoid traffithe cargo plane struck ocean pilot misjudged altitude clearance,100.0,0.0,1981,10,26,0,299
3313,1981-10-31,,"Bafoussam, Cameroon",Cameroon Airlines,,,de Havilland Canada DHC-6 Twin Otter 300,TJ-CBC,416,24.0,1.0,0.0,aircraft took lost altitude settled back runway overshot runway aircraft overloaded factors pilot misjudged distance speed takeoff lack proper pre flight planning,4.166666666666666,23.0,1981,10,31,5,304
3314,1981-11-08,,"Sierra de Guerro, Mexico",Aeromexico,,Acapulco - Guadalajara,McDonnell Douglas DC-9-32,XA-DEO,47622/753,18.0,18.0,0.0,flight struck mountain emergency descent due explosive decompression crew failure follow approved emergency procedures,100.0,0.0,1981,11,8,6,312
3315,1981-11-15,21:12,"Mount Pocono, Pennsylvania",Moyer Aviation - Air Taxi,,"Millinocket, ME - Mount Pocono, PA",Piper PA-32,N178RB,,4.0,4.0,0.0,collided trees final approach improper ifr operation failed follow approved procedures,100.0,0.0,1981,11,15,6,319
3316,1981-11-16,19:30,"Norilsk, Russia",Aeroflot,,Krasnoyarsk - Norilsk,Tupolev TU-154B-2,CCCP-85480,81A-480,167.0,99.0,0.0,plane acquired excessive vertical speed descended glideslope attempting land aircraft impacted terrain open field slid across frozen ground 300 high descent rate could countered applying maximum elevator trim malfunctioning elevator,59.2814371257485,68.0,1981,11,16,0,320
3317,1981-11-19,,"Biratnagar, Nepal",Royal Nepal Airlines,,,Pilatus PC-6/B2-H2 Turbo-Porter,9N-ABJ,746,10.0,10.0,0.0,crashed takeoff,100.0,0.0,1981,11,19,3,323
3318,1981-11-30,,"Castries, Saint Lucia Island",Guyana Airways,,,Douglas DC-6A,N3486F,43683/305,3.0,3.0,0.0,engine failed takeoff cargo plane crashed returning field,100.0,0.0,1981,11,30,0,334
3319,1981-12-01,08:53,"Mt. San Pietro, near Ajaccio, Corsica, France",Inex Adria Aviopromet (Yugoslavia),JP1308,Ljubljana - Ajaccio,McDonnell Douglas MD-81,YU-ANA,48047/998,180.0,180.0,0.0,aircraft crashed mountain approach camp dell oro airport heavy fog crew properly prepared approach minimum altitude maximum speed limits holding pattern probably retained imprecise language used crew air trafficontroller,100.0,0.0,1981,12,1,1,335
